1,3460,45.00,184.00,62.22,141.19,1,-1,-1,-1
2,3462,252.00,176.00,56.88,129.07,1,-1,-1,-1
2,3461,217.00,219.00,28.33,64.28,1,-1,-1,-1
2,3460,45.00,193.00,62.22,141.19,1,-1,-1,-1
3,3462,246.00,164.01,62.21,141.18,1,-1,-1,-1
3,3461,219.00,225.00,26.00,59.01,1,-1,-1,-1
3,3460,36.50,193.50,62.22,141.19,1,-1,-1,-1
4,3460,28.85,179.49,67.72,153.66,1,-1,-1,-1
5,3462,251.81,175.62,57.02,129.39,1,-1,-1,-1
5,3461,218.88,225.50,26.08,59.18,1,-1,-1,-1
5,3460,19.90,178.75,68.21,154.78,1,-1,-1,-1
6,3462,252.09,182.86,56.80,128.90,1,-1,-1,-1
6,3461,215.72,224.77,25.96,58.91,1,-1,-1,-1
6,3460,16.98,183.99,62.50,141.82,1,-1,-1,-1
7,3464,300.12,198.65,48.14,109.25,1,-1,-1,-1
7,3462,251.97,184.31,56.91,129.15,1,-1,-1,-1
7,3461,216.30,223.10,28.21,64.02,1,-1,-1,-1
7,3460,9.28,187.38,67.58,153.35,1,-1,-1,-1
8,3464,294.72,194.30,51.64,117.19,1,-1,-1,-1
8,3462,252.01,183.93,56.86,129.03,1,-1,-1,-1
8,3461,213.05,222.94,28.38,64.41,1,-1,-1,-1
8,3460,-1.78,175.29,74.13,168.22,1,-1,-1,-1
9,3462,260.49,192.05,52.32,118.72,1,-1,-1,-1
9,3461,211.06,224.98,26.12,59.26,1,-1,-1,-1
10,3462,261.28,178.67,56.45,128.11,1,-1,-1,-1
10,3461,208.39,223.07,28.14,63.85,1,-1,-1,-1
11,3462,261.97,183.25,52.53,119.21,1,-1,-1,-1
11,3461,206.91,219.31,30.78,69.86,1,-1,-1,-1
12,3462,268.65,192.15,51.74,117.41,1,-1,-1,-1
12,3461,203.73,223.02,30.88,70.07,1,-1,-1,-1
13,3461,200.20,218.13,33.38,75.74,1,-1,-1,-1
14,3461,199.51,230.74,26.62,60.41,1,-1,-1,-1
15,3461,202.24,233.73,25.69,58.30,1,-1,-1,-1
16,3461,199.73,227.50,28.33,64.29,1,-1,-1,-1
17,3468,308.05,203.82,44.11,100.08,1,-1,-1,-1
17,3461,198.96,235.40,26.14,59.33,1,-1,-1,-1
18,3461,195.74,237.43,25.93,58.84,1,-1,-1,-1
19,3461,190.56,232.45,28.22,64.05,1,-1,-1,-1
20,3473,373.92,213.94,28.57,64.82,1,-1,-1,-1
20,3461,185.43,223.75,33.30,75.56,1,-1,-1,-1
21,3461,185.97,230.79,28.81,65.37,1,-1,-1,-1
22,3461,184.26,225.49,30.48,69.17,1,-1,-1,-1
23,3475,383.00,33.00,26.00,59.00,1,-1,-1,-1
23,3461,179.78,227.65,31.02,70.40,1,-1,-1,-1
24,3475,382.04,27.71,28.19,63.97,1,-1,-1,-1
24,3461,174.56,219.14,33.31,75.59,1,-1,-1,-1
25,3480,269.85,185.52,51.83,117.61,1,-1,-1,-1
25,3479,310.00,192.24,52.00,118.00,1,-1,-1,-1
25,3475,382.93,32.00,26.22,59.49,1,-1,-1,-1
