1,4089,392.00,160.00,85.62,194.29,1,-1,-1,-1
1,4088,509.00,223.00,28.31,64.24,1,-1,-1,-1
1,4087,500.00,143.00,37.01,83.97,1,-1,-1,-1
2,4087,495.00,142.01,48.18,109.34,1,-1,-1,-1
3,4089,431.00,160.00,85.62,194.29,1,-1,-1,-1
3,4087,500.43,142.98,61.47,139.48,1,-1,-1,-1
4,4087,503.96,147.71,79.47,180.34,1,-1,-1,-1
5,4089,440.07,162.30,85.16,193.24,1,-1,-1,-1
6,4089,452.30,137.05,95.55,216.82,1,-1,-1,-1
7,4089,465.50,134.35,96.12,218.11,1,-1,-1,-1
8,4089,480.97,135.21,95.84,217.48,1,-1,-1,-1
8,4087,556.87,142.56,60.59,137.49,1,-1,-1,-1
9,4089,495.81,134.92,95.98,217.79,1,-1,-1,-1
9,4087,581.74,145.03,42.55,96.56,1,-1,-1,-1
10,4089,533.18,216.29,64.22,145.74,1,-1,-1,-1
12,4092,246.80,185.83,53.84,122.18,1,-1,-1,-1
13,4092,255.28,198.00,51.53,116.93,1,-1,-1,-1
14,4092,254.08,151.16,72.18,163.78,1,-1,-1,-1
16,4098,587.60,150.00,95.93,217.69,1,-1,-1,-1
17,4098,597.86,150.00,95.93,217.69,1,-1,-1,-1
18,4098,624.13,171.72,81.35,184.61,1,-1,-1,-1
19,4102,688.58,136.42,95.93,217.69,1,-1,-1,-1
19,4098,639.84,162.59,84.83,192.51,1,-1,-1,-1
20,4102,704.74,134.69,86.27,195.77,1,-1,-1,-1
20,4098,644.29,137.23,95.68,217.13,1,-1,-1,-1
21,4102,716.98,133.35,95.05,215.69,1,-1,-1,-1
21,4098,657.47,146.71,96.05,217.96,1,-1,-1,-1
22,4104,510.17,142.01,30.70,69.66,1,-1,-1,-1
23,4106,1013.54,171.29,85.62,194.29,1,-1,-1,-1
23,4104,516.53,141.26,28.55,64.78,1,-1,-1,-1
24,4106,975.78,162.98,85.62,194.29,1,-1,-1,-1
24,4104,516.18,141.82,30.58,69.40,1,-1,-1,-1
25,4106,947.38,159.14,85.62,194.29,1,-1,-1,-1
25,4104,516.89,141.08,28.60,64.90,1,-1,-1,-1
26,4106,915.40,150.58,95.34,216.35,1,-1,-1,-1
