1,2080,303.00,164.00,62.22,141.19,1,-1,-1,-1
1,2079,220.00,185.00,40.00,90.77,1,-1,-1,-1
1,2078,284.00,155.00,62.22,141.19,1,-1,-1,-1
1,2077,452.00,210.00,28.33,64.28,1,-1,-1,-1
2,2079,220.00,185.00,40.00,90.77,1,-1,-1,-1
2,2078,283.01,150.01,74.27,168.55,1,-1,-1,-1
2,2077,449.00,205.00,30.84,69.99,1,-1,-1,-1
3,2081,443.00,214.00,28.33,64.28,1,-1,-1,-1
3,2080,291.00,158.00,68.04,154.40,1,-1,-1,-1
3,2079,214.31,183.07,43.68,99.11,1,-1,-1,-1
3,2078,270.74,166.88,68.92,156.40,1,-1,-1,-1
3,2077,451.68,209.48,28.58,64.84,1,-1,-1,-1
4,2079,213.55,183.09,43.98,99.79,1,-1,-1,-1
4,2077,449.71,206.03,30.54,69.31,1,-1,-1,-1
5,2080,294.71,149.80,74.39,168.81,1,-1,-1,-1
5,2079,214.22,182.96,43.79,99.37,1,-1,-1,-1
5,2077,451.28,212.28,28.65,65.02,1,-1,-1,-1
6,2081,446.89,213.51,28.15,63.88,1,-1,-1,-1
6,2080,289.72,136.03,85.93,194.99,1,-1,-1,-1
6,2079,213.93,183.00,43.89,99.59,1,-1,-1,-1
7,2081,450.50,217.00,26.24,59.55,1,-1,-1,-1
7,2080,279.29,145.24,87.03,197.49,1,-1,-1,-1
7,2079,211.31,178.35,47.65,108.12,1,-1,-1,-1
8,2081,451.17,220.35,25.88,58.73,1,-1,-1,-1
8,2080,276.47,148.78,86.49,196.27,1,-1,-1,-1
8,2079,210.89,184.42,48.01,108.95,1,-1,-1,-1
9,2083,327.78,147.52,86.67,196.67,1,-1,-1,-1
9,2081,450.94,221.13,26.06,59.13,1,-1,-1,-1
9,2080,298.48,137.08,86.75,196.86,1,-1,-1,-1
9,2079,206.68,178.46,51.71,117.34,1,-1,-1,-1
10,2083,318.97,134.75,94.09,213.52,1,-1,-1,-1
10,2081,451.70,214.91,28.16,63.91,1,-1,-1,-1
10,2080,290.49,143.30,94.05,213.43,1,-1,-1,-1
10,2079,212.37,176.56,52.14,118.32,1,-1,-1,-1
11,2083,314.55,128.67,103.66,235.23,1,-1,-1,-1
11,2081,458.63,213.73,28.40,64.46,1,-1,-1,-1
11,2079,214.41,177.15,51.93,117.84,1,-1,-1,-1
12,2083,329.48,130.24,104.17,236.38,1,-1,-1,-1
12,2079,213.89,183.52,52.03,118.08,1,-1,-1,-1
13,2086,455.24,218.24,28.57,64.82,1,-1,-1,-1
13,2083,332.64,129.99,103.92,235.82,1,-1,-1,-1
13,2079,214.03,185.37,51.98,117.96,1,-1,-1,-1
14,2086,456.37,219.37,28.20,64.00,1,-1,-1,-1
14,2083,344.98,116.83,104.04,236.09,1,-1,-1,-1
14,2079,213.99,184.91,52.01,118.02,1,-1,-1,-1
15,2086,458.21,214.41,30.76,69.80,1,-1,-1,-1
15,2083,343.33,104.83,111.52,253.07,1,-1,-1,-1
15,2079,214.00,185.03,52.00,117.99,1,-1,-1,-1
16,2086,460.15,218.31,28.53,64.75,1,-1,-1,-1
16,2083,355.59,104.91,112.24,254.71,1,-1,-1,-1
16,2079,216.17,176.93,56.60,128.43,1,-1,-1,-1
17,2086,459.99,219.23,28.23,64.05,1,-1,-1,-1
17,2083,359.86,105.09,111.89,253.91,1,-1,-1,-1
17,2079,209.77,175.70,57.01,129.38,1,-1,-1,-1
18,2083,362.07,97.34,124.81,283.21,1,-1,-1,-1
18,2079,207.26,173.73,61.85,140.35,1,-1,-1,-1
19,2079,208.14,173.96,62.40,141.60,1,-1,-1,-1
20,2079,206.81,168.32,67.62,153.45,1,-1,-1,-1
21,2092,515.10,193.72,61.92,140.51,1,-1,-1,-1
21,2079,206.99,167.81,68.24,154.86,1,-1,-1,-1
22,2083,413.81,175.62,111.58,253.21,1,-1,-1,-1
22,2079,198.81,168.10,67.94,154.17,1,-1,-1,-1
23,2079,196.55,167.95,68.09,154.51,1,-1,-1,-1
24,2079,191.81,161.42,73.90,167.70,1,-1,-1,-1
25,2079,183.02,150.17,79.84,181.18,1,-1,-1,-1
