2, 4917, 998.0005, 452.0001, 1024.0005, 511.0001, 1000.0003, 453.9999, 1026.0002, 512.9999
3, 4917, 998.6691, 449.1137, 1024.6692, 508.1137, 1006.4417, 456.8863, 1032.4417, 515.8863
2, 4916, 677.9964, 454.9935, 739.5170, 594.5965, 679.9962, 456.9932, 741.5168, 596.5963
3, 4916, 656.3602, 405.7049, 742.9122, 602.1084, 664.1328, 413.4774, 750.6848, 609.8809
4, 4916, 638.9648, 394.5530, 733.8320, 609.8279, 663.0299, 418.6180, 757.8971, 633.8929
2, 4912, 546.0001, 418.0002, 669.4202, 698.0602, 547.9999, 419.9999, 671.4199, 700.0599
3, 4912, 561.0573, 433.0573, 684.4774, 713.1173, 568.8297, 440.8297, 692.2497, 720.8896
4, 4912, 539.2668, 411.2668, 662.6868, 691.3268, 563.3315, 435.3316, 686.7516, 715.3916
2, 4914, 1445.0001, 419.0001, 1604.8402, 781.7001, 1446.9999, 420.9998, 1606.8400, 783.6998
3, 4914, 1419.4484, 416.1138, 1579.2885, 778.8138, 1427.2207, 423.8861, 1587.0608, 786.5862
4, 4914, 1385.9756, 429.6827, 1545.8157, 792.3827, 1410.0403, 453.7473, 1569.8804, 816.4474
7, 4922, 600.6361, 446.7949, 721.5502, 721.1724, 616.1864, 462.3453, 737.1005, 736.7228
11, 4931, 727.4434, 458.9918, 767.4149, 549.6967, 751.5081, 483.0566, 791.4797, 573.7615
2, 4911, 439.0017, 462.0016, 542.1717, 696.1316, 441.0015, 464.0014, 544.1715, 698.1314
3, 4911, 435.2252, 458.2807, 538.3952, 692.4107, 442.9977, 466.0533, 546.1677, 700.1833
4, 4911, 427.3837, 450.4200, 530.5537, 684.5500, 451.4487, 474.4854, 554.6187, 708.6154
5, 4911, 420.2500, 442.4352, 523.4200, 676.5652, 485.8083, 507.9944, 588.9783, 742.1245
6, 4911, 364.9681, 411.4324, 460.1610, 627.4572, 534.4247, 580.8913, 629.6176, 796.9161
7, 4911, 239.2498, 266.8892, 341.6857, 499.3514, 669.6121, 697.2572, 772.0480, 929.7195
8, 4911, -88.1493, -65.7516, 15.1087, 168.5768, 1000.7980, 1023.2103, 1104.0560, 1257.5387
9, 4911, -904.0682, -882.7169, -800.8091, -648.3856, 1843.5253, 1864.9135, 1946.7843, 2099.2449
10, 4911, -2991.4731, -2970.0610, -2888.2627, -2735.8403, 3937.6348, 3959.1401, 4040.8452, 4193.3608
11, 4911, -8258.9248, -8224.3916, -8163.7153, -8008.3286, 9212.9248, 9247.6934, 9308.1338, 9463.7559
6, 4921, 1003.9500, 419.1886, 1051.7346, 527.6255, 1019.4998, 434.7386, 1067.2844, 543.1755
7, 4921, 992.1982, 409.8046, 1036.0458, 509.3065, 1033.0188, 450.6254, 1076.8665, 550.1273
8, 4921, 960.1198, 378.0424, 1003.5955, 476.7002, 1064.4915, 482.4146, 1107.9673, 581.0724
9, 4921, 879.9605, 297.9314, 923.4952, 396.7225, 1144.2236, 562.1957, 1187.7583, 660.9868
10, 4921, 677.6447, 95.6325, 721.2319, 194.5426, 1346.3815, 764.3721, 1389.9686, 863.2822
11, 4921, 168.4545, -407.7983, 212.0650, -308.8355, 1855.5339, 1279.2885, 1899.1445, 1378.2513
12, 4921, -1115.2217, -1689.9258, -1071.6023, -1590.9431, 3139.2095, 2564.5239, 3182.8286, 2663.5063
