2, 4777, 505.0001, 114.0001, 561.8771, 243.0701, 506.9998, 115.9999, 563.8768, 245.0699
3, 4777, 505.9055, 116.8114, 558.1484, 235.3644, 513.6779, 124.5839, 565.9208, 243.1369
4, 4777, 487.5868, 103.5602, 544.0345, 231.6552, 511.6515, 127.6252, 568.0992, 255.7202
5, 4777, 471.3950, 74.6739, 528.3188, 203.8496, 536.9526, 140.2323, 593.8765, 269.4080
7, 4778, 379.2424, 86.7874, 482.7034, 321.5682, 394.7923, 102.3372, 498.2533, 337.1180
8, 4778, 385.0362, 77.2627, 489.3032, 313.8713, 425.8569, 118.0831, 530.1238, 354.6917
2, 4774, 171.0001, 81.0001, 275.0001, 317.0001, 172.9999, 82.9999, 276.9999, 318.9999
3, 4774, 168.1138, 78.1138, 272.1138, 314.1138, 175.8862, 85.8862, 279.8862, 321.8862
4, 4774, 171.5914, 76.8027, 266.7147, 292.6613, 195.6564, 100.8677, 290.7797, 316.7262
5, 4774, 152.8917, 56.3248, 247.1391, 270.1968, 218.4500, 121.8831, 312.6974, 335.7551
6, 4774, 102.8634, -2.8396, 206.1468, 231.5365, 272.3199, 166.6169, 375.6033, 400.9930
7, 4774, -26.5789, -133.3996, 77.6154, 103.0432, 403.7831, 296.9625, 507.9775, 533.4052
8, 4774, -345.4795, -443.1677, -250.1818, -226.9127, 743.4673, 645.7789, 838.7649, 862.0339
9, 4774, -1172.9888, -1268.9244, -1078.6685, -1054.8864, 1574.6033, 1478.6672, 1668.9236, 1692.7053
10, 4774, -3265.8389, -3333.0522, -3178.8516, -3135.6548, 3663.2661, 3596.0518, 3750.2534, 3793.4492
2, 4773, 331.0001, 81.0001, 435.0001, 317.0001, 332.9999, 82.9999, 436.9999, 318.9999
3, 4773, 340.4169, 84.7851, 435.4355, 300.4066, 348.1895, 92.5576, 443.2081, 308.1791
4, 4773, 336.1522, 70.0663, 439.3215, 304.1829, 360.2175, 94.1313, 463.3868, 328.2480
5, 4773, 316.3557, 49.0412, 420.4457, 285.2467, 381.9149, 114.5996, 486.0049, 350.8051
6, 4773, 258.7615, 1.1305, 370.3937, 254.4490, 428.2202, 170.5874, 539.8525, 423.9058
7, 4773, 132.4924, -130.6433, 237.2792, 107.1413, 562.8602, 299.7196, 667.6469, 537.5043
8, 4773, -185.8587, -442.7020, -90.7962, -226.9823, 903.1025, 646.2470, 998.1650, 861.9667
9, 4773, -1010.4831, -1288.6161, -907.3813, -1054.6534, 1737.1453, 1458.9818, 1840.2471, 1692.9445
10, 4773, -3099.7180, -3382.7053, -2995.6599, -3146.5735, 3829.4778, 3546.4141, 3933.5359, 3782.5459
11, 4773, -8371.1914, -8654.4795, -8267.1074, -8418.2900, 9100.8799, 8817.3984, 9204.9639, 9053.5879
12, 4773, -21653.0449, -21938.2559, -21557.8613, -21722.2559, 22401.1855, 22115.4883, 22496.3691, 22331.4883
13, 4773, -55163.0508, -55449.0820, -55068.7773, -55235.1602, 55914.3203, 55627.0586, 56008.5938, 55840.9805
14, 4773, -139658.7656, -139943.8906, -139564.3906, -139729.7344, 140409.9062, 140121.6719, 140504.2812, 140335.8281
15, 4773, -352725.5000, -353005.4375, -352622.1250, -352770.8125, 353430.6250, 353142.8438, 353534.0000, 353377.4688
2, 4776, 561.9964, 86.9923, 642.0032, 268.5482, 563.9962, 88.9921, 644.0031, 270.5480
3, 4776, 553.7161, 78.6344, 639.7710, 273.9152, 561.4887, 86.4069, 647.5436, 281.6877
4, 4776, 544.7847, 69.9980, 631.5054, 266.7896, 568.8502, 94.0631, 655.5709, 290.8548
5, 4776, 524.0167, 49.2485, 610.7479, 246.0641, 589.5761, 114.8073, 676.3073, 311.6228
6, 4776, 472.1506, -2.7009, 558.8473, 194.0363, 641.6100, 166.7568, 728.3067, 363.4940
7, 4776, 341.7605, -133.1664, 428.4388, 63.5292, 772.1298, 297.1985, 858.8082, 493.8941
8, 4776, 0.9908, -462.4707, 87.6618, -265.7917, 1089.9561, 626.4834, 1176.6270, 823.1625
9, 4776, -831.4337, -1291.8038, -744.7653, -1095.1307, 1916.2050, 1455.8069, 2002.8734, 1652.4800
10, 4776, -2922.5164, -3382.5759, -2835.8489, -3185.9050, 4006.7058, 3546.5757, 4093.3733, 3743.2466
11, 4776, -8193.6445, -8653.9795, -8106.9771, -8457.3096, 9278.4941, 8817.9795, 9365.1621, 9014.6494
12, 4776, -21484.4746, -21944.9746, -21397.8066, -21748.3027, 22569.9277, 22108.9727, 22656.5957, 22305.6445
13, 4776, -54996.0039, -55456.3281, -54909.3398, -55259.6562, 56081.8008, 55620.3281, 56168.4648, 55817.0000
14, 4776, -139495.6406, -139945.6406, -139415.2344, -139763.1406, 140574.1406, 140121.2500, 140654.5469, 140303.7500
15, 4776, -352548.7188, -352993.5000, -352462.6562, -352798.1250, 353610.2188, 353158.0938, 353696.2812, 353353.4688
16, 4776, -889713.3750, -890151.5000, -889626.6250, -889954.6250, 890771.8125, 890315.1875, 890858.5625, 890512.0625
17, 4776, -2244090.7500, -2244526.5000, -2244010.2500, -2244344.0000, 2245163.2500, 2244680.7500, 2245243.7500, 2244863.2500
18, 4776, -5658987.0000, -5659380.5000, -5658907.0000, -5659199.5000, 5660063.0000, 5659551.5000, 5660143.0000, 5659732.5000
12, 4783, 217.9004, 113.1795, 298.0828, 295.1346, 241.9655, 137.2446, 322.1479, 319.1996
