2, 4807, 296.1124, 282.5954, 8793.0439, 316.1104, 302.5934, 8793.0439, 0.4407, 274.9871, 221.9660, 337.2357, 363.2227
2, 4806, 184.1438, 258.2852, 12516.0488, 204.1418, 278.2832, 12516.0488, 0.4407, 157.0093, 184.0203, 231.2763, 352.5481
2, 4805, 94.0047, 291.0907, 28453.7461, 114.0027, 311.0887, 28453.7461, 0.4407, 48.0145, 174.0397, 159.9930, 428.1398
2, 4804, 161.1453, 270.2886, 12515.1250, 181.1433, 290.2866, 12515.1250, 0.4407, 134.0121, 196.0269, 208.2764, 364.5483
2, 4803, 453.9994, 286.0010, 24544.0000, 473.9974, 305.9990, 24544.0000, 0.4407, 411.9984, 178.0000, 515.9984, 414.0000
2, 4801, 219.1110, 263.5960, 8784.8418, 239.1090, 283.5940, 8784.8418, 0.4407, 198.0000, 203.0000, 260.2200, 344.1900
3, 4806, 189.2380, 250.3654, 6743.6509, 210.3487, 271.4761, 6743.6509, 0.4407, 172.5363, 199.0685, 227.0504, 322.7731
3, 4803, 469.4435, 285.4446, 24544.0000, 490.5542, 306.5553, 24544.0000, 0.4407, 427.9988, 178.0000, 531.9988, 414.0000
3, 4802, 161.9999, 307.3846, 3630.6199, 181.9994, 327.3842, 3630.6199, 0.4407, 152.0000, 272.0009, 191.9993, 362.7679
3, 4801, 225.4756, 256.3723, 7410.0718, 246.5863, 277.4829, 7410.0718, 0.4407, 207.4589, 202.0909, 264.6030, 331.7643
4, 4803, 466.8649, 282.8629, 24544.0000, 493.1390, 309.1371, 24544.0000, 0.4407, 428.0020, 178.0000, 532.0020, 414.0000
5, 4803, 475.0406, 287.8250, 13243.7168, 503.5381, 316.3225, 13243.7168, 0.4407, 451.0917, 215.3948, 527.4870, 388.7527
6, 4809, 193.7995, 286.1679, 5814.3628, 220.0737, 312.4420, 5814.3628, 0.4407, 181.6271, 241.8723, 232.2461, 356.7376
6, 4803, 477.4147, 279.4846, 12167.6875, 505.9386, 308.0085, 12167.6875, 0.4407, 455.0635, 210.6635, 528.2897, 376.8295
7, 4809, 193.7681, 284.3115, 3578.7134, 222.2655, 312.8089, 3578.7134, 0.4407, 188.1607, 253.5022, 227.8730, 343.6181
7, 4803, 494.0632, 280.4522, 23594.9160, 522.2480, 308.6371, 23594.9160, 0.4407, 457.1708, 178.8488, 559.1404, 410.2404
8, 4808, 261.9710, 267.7899, 12799.7314, 288.8766, 294.6953, 12799.7314, 0.4407, 237.8721, 196.0287, 312.9755, 366.4566
8, 4803, 498.9772, 282.3930, 24804.2461, 526.9031, 310.3189, 24804.2461, 0.4407, 460.6652, 177.7322, 565.2152, 414.9797
9, 4808, 267.4758, 273.3948, 14271.2910, 294.7320, 300.6509, 14271.2910, 0.4407, 241.4523, 197.0436, 320.7556, 377.0021
9, 4803, 497.8880, 282.0305, 24734.2695, 525.6533, 309.7958, 24734.2695, 0.4407, 459.5694, 177.4568, 563.9719, 414.3695
10, 4803, 511.3711, 282.1867, 24625.6250, 539.0399, 309.8556, 24625.6250, 0.4407, 473.1191, 177.8252, 577.2919, 414.2171
