3, 3068, 160.1638, 284.1405, 1820.4822, 180.1618, 304.1385, 1820.4822, 0.4407, 156.0009, 262.0026, 184.3247, 326.2764
6, 3069, 270.6814, 218.1391, 1526.8535, 296.9556, 244.4133, 1526.8535, 0.4407, 270.8488, 201.8449, 296.7882, 260.7074
7, 3069, 273.1734, 215.8785, 1531.1403, 301.6708, 244.3760, 1531.1403, 0.4407, 274.4343, 200.6547, 300.4100, 259.5998
7, 3068, 168.5809, 247.4311, 9297.5664, 195.4864, 274.3366, 9297.5664, 0.4407, 150.0288, 188.2577, 214.0386, 333.5100
8, 3069, 280.4959, 219.6411, 1532.9666, 309.0198, 248.1650, 1532.9666, 0.4407, 281.7622, 204.4129, 307.7534, 263.3931
8, 3068, 177.9722, 245.4707, 12363.8818, 205.2283, 272.7269, 12363.8818, 0.4407, 154.6932, 175.3487, 228.5073, 342.8489
9, 3069, 288.7954, 220.5571, 1533.6438, 316.9802, 248.7419, 1533.6438, 0.4407, 289.8893, 205.1529, 315.8863, 264.1461
9, 3068, 181.0733, 243.1310, 12635.5352, 208.4784, 270.5361, 12635.5352, 0.4407, 157.4655, 172.1685, 232.0862, 341.4986
10, 3069, 297.8398, 219.3824, 1803.3706, 325.7657, 247.3082, 1803.3706, 0.4407, 297.7075, 201.3598, 325.8979, 265.3307
10, 3068, 182.6046, 249.8162, 14470.0791, 210.0675, 277.2791, 14470.0791, 0.4407, 156.4090, 172.9444, 236.2631, 354.1509
11, 3069, 305.2311, 220.3247, 1559.6779, 332.9965, 248.0901, 1559.6779, 0.4407, 306.0055, 204.4615, 332.2221, 263.9533
11, 3068, 193.2798, 251.3239, 14609.7568, 220.7689, 278.8129, 14609.7568, 0.4407, 166.9052, 174.0287, 247.1436, 356.1081
12, 3069, 315.5560, 219.6188, 1800.3937, 343.2249, 247.2877, 1800.3937, 0.4407, 315.3069, 201.4942, 343.4740, 265.4123
12, 3068, 202.4227, 253.8344, 12690.3965, 229.9259, 281.3376, 12690.3965, 0.4407, 178.7831, 182.7371, 253.5654, 352.4349
13, 3069, 321.0773, 219.2575, 1826.0775, 348.6882, 246.8685, 1826.0775, 0.4407, 320.6991, 200.8767, 349.0664, 265.2492
13, 3068, 207.6152, 251.8109, 14362.8232, 235.1268, 279.3225, 14362.8232, 0.4407, 181.5923, 175.2997, 261.1497, 355.8337
14, 3069, 333.9850, 220.8987, 2142.8096, 361.5612, 248.4749, 2142.8096, 0.4407, 332.4085, 199.8208, 363.1377, 269.5528
14, 3068, 218.2573, 250.8174, 14551.6016, 245.7738, 278.3339, 14551.6016, 0.4407, 191.9764, 173.7172, 272.0548, 355.4341
15, 3069, 345.5108, 221.2981, 2170.9194, 373.0661, 248.8534, 2170.9194, 0.4407, 343.8234, 199.9818, 374.7535, 270.1697
15, 3068, 236.6135, 247.4128, 16917.0703, 264.1330, 274.9323, 16917.0703, 0.4407, 207.2022, 163.2071, 293.5442, 359.1380
16, 3069, 351.6459, 219.6808, 1848.1139, 379.1888, 247.2236, 1848.1139, 0.4407, 351.1483, 201.0724, 379.6864, 265.8321
16, 3068, 240.2950, 246.3701, 17129.6816, 267.8162, 273.8914, 17129.6816, 0.4407, 210.6142, 161.5515, 297.4970, 358.7100
17, 3069, 352.5772, 216.0082, 1813.6570, 380.1125, 243.5435, 1813.6570, 0.4407, 352.2095, 197.6992, 380.4802, 261.8524
17, 3068, 239.3962, 246.6236, 17095.9043, 266.9185, 274.1460, 17095.9043, 0.4407, 209.7588, 161.9027, 296.5558, 358.8669
18, 3068, 239.6150, 246.5613, 17065.8203, 267.1380, 274.0844, 17065.8203, 0.4407, 210.0162, 161.9274, 296.7368, 358.7183
19, 3068, 246.9078, 253.9236, 20097.1133, 274.4312, 281.4470, 20097.1133, 0.4407, 213.6157, 160.9079, 307.7233, 374.4626
20, 3068, 245.3904, 262.0607, 14968.3262, 272.9140, 289.5843, 14968.3262, 0.4407, 218.5439, 183.6718, 299.7604, 367.9732
21, 3068, 240.1219, 260.4162, 16784.7168, 267.6457, 287.9399, 16784.7168, 0.4407, 210.8822, 176.5962, 296.8854, 371.7599
22, 3068, 246.7838, 256.0307, 20081.5352, 274.3077, 283.5546, 20081.5352, 0.4407, 213.5103, 163.0565, 307.5812, 376.5288
23, 3068, 248.9317, 255.3868, 20391.6211, 276.4557, 282.9107, 20391.6211, 0.4407, 215.2965, 161.5916, 310.0909, 376.7059
