2, 4165, 643.8672, 273.2711, 2582.2004, 663.8653, 293.2691, 2582.2004, 0.4407, 636.9996, 244.9962, 670.7328, 321.5441
2, 4164, 256.7319, 254.3130, 4285.7920, 276.7299, 274.3109, 4285.7920, 0.4407, 245.0015, 215.0032, 288.4603, 313.6207
2, 4163, 500.4910, 183.1505, 2177.7927, 520.4890, 203.1485, 2177.7927, 0.4407, 495.0005, 158.0000, 525.9795, 228.2990
3, 4165, 632.6887, 269.4944, 3012.1313, 653.7994, 290.6050, 3012.1313, 0.4407, 625.0273, 238.7121, 661.4607, 321.3873
3, 4164, 268.6128, 247.1420, 2691.9885, 289.7234, 268.2526, 2691.9885, 0.4407, 261.9467, 218.6181, 296.3895, 296.7764
3, 4163, 499.6565, 182.5942, 2177.7927, 520.7672, 203.7048, 2177.7927, 0.4407, 494.7223, 158.0000, 525.7013, 228.2990
4, 4165, 621.2919, 268.9702, 2613.4656, 647.5662, 295.2444, 2613.4656, 0.4407, 617.4606, 243.6023, 651.3974, 320.6123
4, 4164, 279.6327, 242.8637, 2988.0508, 305.9068, 269.1378, 2988.0508, 0.4407, 274.6261, 214.8287, 310.9134, 297.1728
4, 4163, 493.4832, 183.4868, 2177.7927, 519.7573, 209.7610, 2177.7927, 0.4407, 491.1307, 161.4744, 522.1097, 231.7734
5, 4165, 608.2672, 266.5594, 3019.3447, 636.7646, 295.0568, 3019.3447, 0.4407, 604.2775, 239.4210, 640.7544, 322.1952
5, 4164, 282.5326, 242.7341, 3626.8125, 311.0300, 271.2315, 3626.8125, 0.4407, 276.7922, 211.6230, 316.7704, 302.3426
5, 4163, 490.6977, 183.1532, 2177.7927, 519.1952, 211.6506, 2177.7927, 0.4407, 489.4570, 162.2524, 520.4360, 232.5514
6, 4165, 597.6931, 265.0508, 3064.6484, 626.2169, 293.5747, 3064.6484, 0.4407, 593.5803, 237.6163, 630.3298, 321.0092
6, 4164, 286.0453, 237.8727, 2663.1797, 314.5692, 266.3966, 2663.1797, 0.4407, 283.1783, 213.2651, 317.4362, 291.0041
7, 4165, 585.9943, 265.6383, 3063.3943, 614.1791, 293.8231, 3063.3943, 0.4407, 581.7157, 238.0428, 618.4578, 321.4186
7, 4164, 288.7735, 241.4067, 3590.4417, 316.9583, 269.5915, 3590.4417, 0.4407, 282.9773, 210.3672, 322.7545, 300.6310
8, 4167, 478.5621, 188.5872, 2214.8110, 504.8363, 214.8614, 2214.8110, 0.4407, 476.0786, 166.2774, 507.3198, 237.1713
8, 4165, 583.9661, 265.6636, 3060.0232, 611.8920, 293.5894, 3060.0232, 0.4407, 579.5681, 237.9616, 616.2899, 321.2915
8, 4164, 295.1675, 242.9777, 3111.2288, 323.0934, 270.9036, 3111.2288, 0.4407, 290.6166, 214.9285, 327.6443, 298.9528
9, 4167, 477.1400, 188.1050, 2173.7500, 505.6375, 216.6024, 2173.7500, 0.4407, 475.9137, 167.2368, 506.8639, 237.4705
9, 4165, 575.5334, 265.7693, 3058.3745, 603.2988, 293.5347, 3058.3745, 0.4407, 571.0602, 237.9983, 607.7721, 321.3057
9, 4164, 301.6996, 238.5835, 3052.8091, 329.4650, 266.3488, 3052.8091, 0.4407, 297.2431, 210.8503, 333.9215, 294.0820
10, 4167, 473.1369, 187.8288, 2173.4944, 501.6608, 216.3527, 2173.4944, 0.4407, 471.9246, 166.9760, 502.8730, 237.2055
10, 4165, 563.9750, 265.8113, 3057.7349, 591.6439, 293.4802, 3057.7349, 0.4407, 559.4554, 237.9964, 596.1635, 321.2951
10, 4164, 307.6376, 237.6127, 3051.8037, 335.3065, 265.2816, 3051.8037, 0.4407, 303.1359, 209.8382, 339.8083, 293.0562
11, 4167, 469.1897, 190.6375, 2555.4390, 497.3745, 218.8224, 2555.4390, 0.4407, 466.5032, 166.6547, 500.0609, 242.8052
11, 4165, 548.2209, 265.8418, 3057.5068, 575.8318, 293.4528, 3057.5068, 0.4407, 543.6730, 237.9995, 580.3797, 321.2951
11, 4164, 312.8716, 237.8903, 3054.8091, 340.4826, 265.5012, 3054.8091, 0.4407, 308.3319, 210.0663, 345.0224, 293.3252
12, 4167, 464.3821, 188.8747, 2213.2778, 492.3080, 216.8006, 2213.2778, 0.4407, 462.7299, 167.4030, 493.9603, 238.2723
12, 4165, 539.9818, 265.8588, 3057.4290, 567.5580, 293.4350, 3057.4290, 0.4407, 535.4167, 237.9997, 572.1229, 321.2942
12, 4164, 318.6608, 237.8470, 3056.4065, 346.2371, 265.4232, 3056.4065, 0.4407, 314.0989, 209.9948, 350.7990, 293.2755
13, 4167, 459.2889, 192.2082, 2173.1882, 487.0542, 219.9735, 2173.1882, 0.4407, 457.6984, 170.9786, 488.6447, 241.2032
13, 4165, 530.4333, 265.8694, 3057.4026, 557.9887, 293.4247, 3057.4026, 0.4407, 525.8580, 237.9999, 562.5641, 321.2941
13, 4164, 327.6132, 233.4536, 2610.0374, 355.1686, 261.0089, 2610.0374, 0.4407, 324.4337, 208.7515, 358.3481, 285.7110
14, 4167, 457.9755, 192.0290, 2552.9001, 485.6443, 219.6979, 2552.9001, 0.4407, 455.0393, 167.8071, 488.5804, 243.9198
14, 4165, 514.1570, 265.8756, 3057.3940, 541.6998, 293.4184, 3057.3940, 0.4407, 509.5754, 238.0000, 546.2814, 321.2940
14, 4164, 335.6071, 226.8213, 3014.6133, 363.1500, 254.3640, 3014.6133, 0.4407, 331.1544, 199.2380, 367.6027, 281.9473
15, 4165, 506.0261, 265.8794, 3057.3911, 533.5614, 293.4146, 3057.3911, 0.4407, 501.4408, 238.0000, 538.1468, 321.2940
15, 4164, 340.9323, 225.6487, 3062.4648, 368.4676, 253.1840, 3062.4648, 0.4407, 336.3317, 197.7348, 373.0681, 281.0979
16, 4165, 501.3709, 265.8816, 3057.3901, 528.9017, 293.4124, 3057.3901, 0.4407, 496.7833, 238.0000, 533.4893, 321.2940
16, 4164, 341.7469, 225.9379, 3062.5623, 369.2777, 253.4686, 3062.5623, 0.4407, 337.1438, 198.0211, 373.8808, 281.3855
17, 4172, 727.1158, 319.0007, 5090.0630, 753.3900, 345.2749, 5090.0630, 0.4407, 716.5721, 278.4018, 763.9338, 385.8739
17, 4171, 429.6915, 191.1834, 2650.4912, 455.9656, 217.4576, 2650.4912, 0.4407, 425.7404, 165.5437, 459.9167, 243.0972
17, 4165, 490.5358, 265.8830, 3057.3899, 518.0638, 293.4110, 3057.3899, 0.4407, 485.9468, 238.0000, 522.6528, 321.2940
17, 4164, 344.6534, 225.0725, 3642.7336, 372.1815, 252.6005, 3642.7336, 0.4407, 338.3845, 193.3772, 378.4504, 284.2958
18, 4172, 717.9285, 317.4926, 5105.3184, 746.4260, 345.9901, 5105.3184, 0.4407, 708.4609, 277.9249, 755.8936, 385.5579
18, 4165, 474.1435, 265.8838, 3057.3899, 501.6700, 293.4102, 3057.3899, 0.4407, 469.5537, 238.0000, 506.2597, 321.2940
18, 4164, 352.2982, 221.5630, 3113.9114, 379.8247, 249.0895, 3113.9114, 0.4407, 347.5396, 193.2960, 384.5833, 277.3565
