2, 4874, 524.4395, 169.5360, 7341.1143, 544.4375, 189.5340, 7341.1143, 0.4407, 506.0000, 115.0000, 562.8770, 244.0700
2, 4873, 593.0007, 168.7712, 14525.7041, 612.9988, 188.7692, 14525.7041, 0.4407, 562.9963, 87.9922, 643.0032, 269.5481
2, 4872, 106.2750, 201.2760, 20284.6289, 126.2730, 221.2740, 20284.6289, 0.4407, 69.0015, 104.0000, 163.5465, 318.5500
2, 4871, 214.0010, 190.0010, 24544.0000, 233.9990, 209.9990, 24544.0000, 0.4407, 172.0000, 82.0000, 276.0000, 318.0000
2, 4870, 374.0010, 190.0010, 24544.0000, 393.9990, 209.9990, 24544.0000, 0.4407, 332.0000, 82.0000, 436.0000, 318.0000
2, 4869, 470.0010, 206.0010, 24544.0000, 489.9990, 225.9990, 24544.0000, 0.4407, 428.0000, 98.0000, 532.0000, 334.0000
3, 4874, 525.3578, 169.4188, 6193.5605, 546.4685, 190.5295, 6193.5605, 0.4407, 509.7917, 120.6976, 562.0346, 239.2506
3, 4873, 590.0745, 169.6057, 16804.8750, 611.1852, 190.7164, 16804.8750, 0.4407, 557.6024, 82.5207, 643.6573, 277.8015
3, 4872, 104.8841, 200.7197, 20284.6289, 125.9948, 221.8303, 20284.6289, 0.4407, 68.1670, 104.0000, 162.7120, 318.5500
3, 4871, 213.4447, 189.4447, 24544.0000, 234.5553, 210.5553, 24544.0000, 0.4407, 172.0000, 82.0000, 276.0000, 318.0000
3, 4870, 381.2571, 185.9268, 20488.0703, 402.3678, 207.0375, 20488.0703, 0.4407, 344.3032, 88.6714, 439.3218, 304.2929
3, 4869, 469.4446, 205.4447, 24544.0000, 490.5553, 226.5553, 24544.0000, 0.4407, 428.0000, 98.0000, 532.0000, 334.0000
4, 4874, 514.7059, 166.5031, 7230.6719, 540.9801, 192.7773, 7230.6719, 0.4407, 499.6191, 115.5927, 556.0668, 243.6877
4, 4873, 586.6908, 167.4947, 17065.9043, 612.9650, 193.7689, 17065.9043, 0.4407, 556.4675, 82.2360, 643.1882, 279.0276
4, 4872, 108.0841, 206.0075, 17233.8535, 134.3582, 232.2816, 17233.8535, 0.4407, 77.6482, 120.2653, 164.7941, 318.0238
4, 4871, 218.0484, 183.6274, 20533.1777, 244.3226, 209.9015, 20533.1777, 0.4407, 183.6239, 88.8352, 278.7472, 304.6937
4, 4870, 386.6324, 186.0201, 24153.6523, 412.9066, 212.2942, 24153.6523, 0.4407, 348.1848, 82.0988, 451.3541, 316.2155
4, 4869, 466.8629, 202.8629, 24544.0000, 493.1371, 229.1371, 24544.0000, 0.4407, 428.0000, 98.0000, 532.0000, 334.0000
5, 4874, 518.1851, 157.7321, 7353.1753, 546.6826, 186.2296, 7353.1753, 0.4407, 503.9719, 107.3930, 560.8958, 236.5687
5, 4873, 586.3276, 165.9438, 17070.0488, 614.8251, 194.4412, 17070.0488, 0.4407, 557.2108, 81.7847, 643.9420, 278.6003
5, 4872, 93.9862, 206.6580, 16947.6230, 122.4836, 235.1554, 16947.6230, 0.4407, 65.0252, 122.8521, 151.4446, 318.9613
5, 4871, 218.5458, 181.7912, 20156.8730, 247.0432, 210.2887, 20156.8730, 0.4407, 185.6708, 89.1039, 279.9182, 302.9759
5, 4870, 385.8620, 186.1561, 24586.6289, 414.3594, 214.6535, 24586.6289, 0.4407, 348.0657, 82.3021, 452.1557, 318.5075
5, 4869, 477.6508, 185.3058, 20540.2012, 506.1482, 213.8033, 20540.2012, 0.4407, 444.3297, 91.6069, 539.4693, 307.5023
6, 4873, 586.0016, 166.1141, 17056.4512, 614.5256, 194.6380, 17056.4512, 0.4407, 556.9153, 82.0075, 643.6119, 278.7446
6, 4872, 91.5242, 205.9085, 16983.6758, 120.0481, 234.4324, 16983.6758, 0.4407, 62.5305, 122.0117, 149.0418, 318.3292
6, 4871, 224.2272, 185.1499, 24207.1543, 252.7511, 213.6738, 24207.1543, 0.4407, 186.8475, 82.2237, 290.1308, 316.5999
6, 4870, 384.0624, 198.0505, 28278.5195, 412.5864, 226.5744, 28278.5195, 0.4407, 342.5082, 85.6533, 454.1406, 338.9717
6, 4869, 480.6937, 193.4279, 20158.9551, 509.2175, 221.9518, 20158.9551, 0.4407, 447.8295, 100.7484, 542.0817, 314.6313
