2, 3429, 66.1110, 253.5951, 8784.8418, 86.1090, 273.5931, 8784.8418, 0.4407, 45.0000, 192.9991, 107.2200, 334.1891
3, 3431, 267.1113, 224.5966, 8783.4082, 287.1093, 244.5946, 8783.4082, 0.4407, 246.0031, 164.0058, 308.2175, 305.1854
3, 3430, 222.0009, 244.5007, 1534.2848, 241.9989, 264.4987, 1534.2848, 0.4407, 218.9987, 224.9968, 245.0011, 284.0025
3, 3429, 57.0551, 253.5395, 8784.8418, 78.1658, 274.6501, 8784.8418, 0.4407, 36.5005, 193.4998, 98.7205, 334.6898
4, 3429, 49.5669, 243.1819, 10405.1221, 75.8411, 269.4560, 10405.1221, 0.4407, 28.8464, 179.4889, 96.5616, 333.1490
5, 3431, 267.1794, 227.1803, 7461.3398, 293.4536, 253.4544, 7461.3398, 0.4407, 251.6459, 175.2565, 308.9872, 305.3781
5, 3430, 218.7836, 241.9496, 1526.8535, 245.0578, 268.2238, 1526.8535, 0.4407, 218.9510, 225.6555, 244.8904, 284.5179
5, 3429, 39.7527, 241.8942, 10557.1406, 68.2501, 270.3916, 10557.1406, 0.4407, 19.8974, 178.7536, 88.1054, 333.5322
6, 3431, 266.2484, 233.0607, 7312.2085, 294.7458, 261.5581, 7312.2085, 0.4407, 252.1145, 182.9020, 308.8797, 311.7169
6, 3430, 214.4544, 239.9695, 1531.1403, 242.9519, 268.4669, 1531.1403, 0.4407, 215.7153, 224.7457, 241.6910, 283.6908
6, 3429, 33.9663, 240.6321, 8920.9199, 62.4902, 269.1560, 8920.9199, 0.4407, 16.8783, 183.7543, 79.5783, 326.0338
7, 3433, 311.0499, 240.1374, 5259.3374, 337.3240, 266.4116, 5259.3374, 0.4407, 300.1158, 198.6516, 348.2581, 307.8974
7, 3431, 266.1597, 234.6259, 7319.0796, 294.6836, 263.1497, 7319.0796, 0.4407, 252.0257, 184.4500, 308.8175, 313.3256
7, 3430, 216.1417, 240.8461, 1802.4653, 244.6656, 269.3699, 1802.4653, 0.4407, 216.3120, 223.1306, 244.4954, 287.0854
7, 3429, 28.9819, 249.9680, 10364.7012, 57.1667, 278.1528, 10364.7012, 0.4407, 9.2825, 187.3797, 76.8660, 340.7411
8, 3433, 306.2920, 238.6520, 6052.2144, 334.7894, 267.1495, 6052.2144, 0.4407, 294.7188, 194.3050, 346.3626, 311.4965
8, 3431, 266.3503, 234.3542, 7331.5859, 294.5352, 262.5391, 7331.5859, 0.4407, 252.0226, 183.9537, 308.8629, 312.9395
8, 3430, 213.1503, 241.0550, 1828.8542, 241.3351, 269.2398, 1828.8542, 0.4407, 213.0483, 222.9367, 241.4372, 287.3581
8, 3429, 21.3256, 245.4334, 12424.3281, 49.2515, 273.3593, 12424.3281, 0.4407, -1.7086, 175.4419, 72.2858, 343.3508
9, 3431, 272.6890, 237.4414, 6205.0571, 300.6149, 265.3673, 6205.0571, 0.4407, 260.5063, 192.0729, 312.7977, 310.7358
9, 3430, 210.1583, 240.6490, 1556.5149, 238.0842, 268.5749, 1556.5149, 0.4407, 211.0262, 224.8962, 237.2163, 284.3278
10, 3431, 275.6284, 228.8401, 7231.7983, 303.3938, 256.6055, 7231.7983, 0.4407, 261.2850, 178.6704, 317.7372, 306.7753
10, 3430, 208.5780, 241.1156, 1797.2410, 236.3434, 268.8809, 1797.2410, 0.4407, 208.3894, 223.0671, 236.5319, 286.9294
11, 3431, 274.4041, 229.0146, 6221.1411, 302.0730, 256.6835, 6221.1411, 0.4407, 262.0590, 183.4408, 314.4182, 302.2573
11, 3430, 208.4700, 240.4026, 2142.7551, 236.1389, 268.0715, 2142.7551, 0.4407, 206.9401, 219.3715, 237.6689, 289.1026
12, 3431, 280.7111, 237.0500, 6113.5239, 308.3221, 264.6610, 6113.5239, 0.4407, 268.5643, 191.9634, 320.4688, 309.7476
12, 3430, 205.3596, 244.2453, 2172.6289, 232.9706, 271.8563, 2172.6289, 0.4407, 203.6940, 222.9431, 234.6363, 293.1586
13, 3430, 203.0988, 242.2088, 2538.0273, 230.6750, 269.7851, 2538.0273, 0.4407, 200.1654, 218.0516, 233.6085, 293.9423
14, 3430, 199.0453, 247.1702, 1610.2678, 226.6006, 274.7256, 1610.2678, 0.4407, 199.5037, 230.7234, 226.1422, 291.1724
15, 3430, 201.3152, 249.1072, 1512.5150, 228.8580, 276.6500, 1512.5150, 0.4407, 202.1780, 233.5859, 227.9953, 292.1713
16, 3430, 200.1236, 245.8782, 1787.9082, 227.6588, 273.4135, 1787.9082, 0.4407, 199.8565, 227.7977, 227.9259, 291.4939
17, 3437, 316.6525, 240.4066, 4414.2783, 343.5580, 267.3121, 4414.2783, 0.4407, 308.0526, 203.8168, 352.1579, 303.9018
17, 3430, 198.2642, 251.2998, 1553.0433, 225.7949, 278.8306, 1553.0433, 0.4407, 198.9491, 235.3826, 225.1100, 294.7478
18, 3430, 194.9414, 253.0860, 1528.4419, 222.4694, 280.6140, 1528.4419, 0.4407, 195.7290, 237.4035, 221.6818, 296.2966
19, 3430, 190.9113, 250.7115, 1799.5007, 218.4377, 278.2379, 1799.5007, 0.4407, 190.5944, 232.5235, 218.7546, 296.4258
20, 3442, 375.0696, 233.2182, 1851.7878, 401.3438, 259.4924, 1851.7878, 0.4407, 373.9236, 213.9432, 402.4899, 278.7674
20, 3430, 188.3121, 247.7679, 2516.5388, 215.8376, 275.2933, 2516.5388, 0.4407, 185.4242, 223.7462, 218.7255, 299.3150
21, 3430, 186.6142, 249.7156, 1891.2483, 214.1390, 277.2404, 1891.2483, 0.4407, 185.9421, 230.7224, 214.8112, 296.2336
22, 3430, 185.7409, 246.3143, 2132.9934, 213.2654, 273.8388, 2132.9934, 0.4407, 184.1738, 225.2905, 214.8325, 294.8626
23, 3444, 382.8629, 49.3624, 1534.0000, 409.1371, 75.6366, 1534.0000, 0.4407, 383.0000, 32.9995, 409.0000, 91.9995
23, 3430, 181.5327, 249.0839, 2161.9731, 209.0570, 276.6082, 2161.9731, 0.4407, 179.8617, 227.8244, 210.7280, 297.8676
24, 3444, 381.8872, 45.4497, 1803.5602, 410.3846, 73.9472, 1803.5602, 0.4407, 382.0399, 27.7113, 410.2319, 91.6856
24, 3430, 177.4495, 243.1756, 2533.1660, 204.9737, 270.6998, 2533.1660, 0.4407, 174.5061, 219.0287, 207.9172, 294.8467
25, 3449, 282.6316, 231.1917, 6095.8809, 308.9057, 257.4658, 6095.8809, 0.4407, 269.8539, 185.5217, 321.6834, 303.1358
25, 3448, 322.8629, 238.1049, 6136.0000, 349.1371, 264.3791, 6136.0000, 0.4407, 310.0000, 192.2420, 362.0000, 310.2420
25, 3444, 381.7745, 47.4855, 1559.7295, 410.2985, 76.0094, 1559.7295, 0.4407, 382.9279, 32.0010, 409.1451, 91.4938
25, 3430, 174.1196, 242.2044, 3049.8735, 201.6436, 269.7285, 3049.8735, 0.4407, 169.5512, 214.3706, 206.2120, 297.5624
26, 3450, 46.3949, 241.7568, 20068.4570, 72.6691, 268.0310, 20068.4570, 0.4407, 12.5120, 148.1923, 106.5521, 361.5954
26, 3449, 281.8624, 229.5934, 6111.9150, 310.3598, 258.0908, 6111.9150, 0.4407, 270.1623, 184.9578, 322.0599, 302.7264
26, 3448, 321.7513, 238.1153, 6136.0000, 350.2487, 266.6127, 6136.0000, 0.4407, 310.0000, 193.3640, 362.0000, 311.3640
