6, 6, 1661.5420, 371.4433, 1816.1028, 722.1764, 1661.5420, 371.4433, 1816.1028, 722.1764, 1661.5420, 371.4433, 1816.1028, 722.1763
7, 6, 1659.2454, 363.7569, 1821.6270, 732.2331, 1659.2454, 363.7569, 1821.6270, 732.2331, 1659.2454, 363.7569, 1821.6270, 732.2331
8, 6, 1660.9629, 362.1055, 1826.5393, 737.8290, 1660.9629, 362.1055, 1826.5393, 737.8290, 1660.9628, 362.1056, 1826.5392, 737.8291
9, 6, 1658.7244, 368.3244, 1819.2854, 732.6676, 1658.7244, 368.3244, 1819.2854, 732.6676, 1658.7244, 368.3244, 1819.2854, 732.6676
10, 6, 1678.5741, 372.5557, 1835.8075, 729.3486, 1678.5741, 372.5557, 1835.8075, 729.3486, 1678.5741, 372.5557, 1835.8075, 729.3486
11, 6, 1685.1256, 375.4191, 1840.0568, 726.9878, 1685.1256, 375.4191, 1840.0568, 726.9878, 1685.1256, 375.4191, 1840.0568, 726.9878
12, 6, 1686.7938, 396.3018, 1840.0753, 744.1276, 1686.7938, 396.3018, 1840.0753, 744.1276, 1686.7938, 396.3018, 1840.0753, 744.1276
13, 6, 1687.0781, 383.9152, 1839.1421, 728.9781, 1687.0781, 383.9152, 1839.1421, 728.9781, 1687.0782, 383.9152, 1839.1422, 728.9781
14, 6, 1664.5435, 367.1611, 1820.7961, 721.7268, 1680.9805, 383.5981, 1837.2332, 738.1638, 1672.7620, 375.3796, 1829.0146, 729.9453
15, 6, 1665.7837, 369.3360, 1824.7002, 729.9447, 1670.2161, 373.7682, 1829.1326, 734.3768, 1667.9999, 371.5521, 1826.9164, 732.1607
16, 6, 1664.6576, 367.6203, 1825.2618, 732.0577, 1668.8220, 371.7846, 1829.4263, 736.2220, 1666.7399, 369.7025, 1827.3441, 734.1398
17, 6, 1658.7938, 370.1571, 1815.8568, 726.5605, 1664.6681, 376.0313, 1821.7311, 732.4348, 1661.7308, 373.0942, 1818.7938, 729.4977
18, 6, 1657.0992, 390.5472, 1811.5477, 741.0185, 1665.7576, 399.2054, 1820.2061, 749.6767, 1661.4283, 394.8763, 1815.8768, 745.3476
19, 6, 1655.9823, 395.8102, 1808.4955, 741.8909, 1668.7911, 408.6190, 1821.3043, 754.6997, 1662.3867, 402.2147, 1814.8999, 748.2953
20, 6, 1638.1450, 371.6177, 1793.8066, 724.8411, 1657.0995, 390.5722, 1812.7611, 743.7955, 1647.6222, 381.0949, 1803.2838, 734.3182
21, 6, 1629.1064, 359.2513, 1786.9116, 717.3376, 1657.1564, 387.3011, 1814.9615, 745.3875, 1643.1313, 373.2762, 1800.9365, 731.3626
22, 6, 1621.4165, 370.4765, 1780.6714, 731.8514, 1662.9263, 411.9860, 1822.1812, 773.3609, 1642.1714, 391.2313, 1801.4263, 752.6061
23, 6, 1615.1447, 339.1748, 1780.9054, 715.3134, 1676.5728, 400.6027, 1842.3335, 776.7412, 1645.8588, 369.8887, 1811.6195, 746.0273
24, 6, 1617.0342, 320.2536, 1781.8604, 694.2704, 1707.9387, 411.1576, 1872.7649, 785.1744, 1662.4865, 365.7056, 1827.3126, 739.7224
25, 6, 1599.7542, 298.2095, 1763.8279, 670.5183, 1734.2791, 432.7339, 1898.3528, 805.0427, 1667.0166, 365.4717, 1831.0903, 737.7805
26, 6, 1568.0458, 266.7395, 1731.5079, 637.6602, 1767.1223, 465.8154, 1930.5845, 836.7361, 1667.5840, 366.2775, 1831.0461, 737.1982
27, 6, 1525.4556, 236.7145, 1693.7922, 618.6977, 1820.0590, 531.3168, 1988.3956, 913.3000, 1672.7572, 384.0157, 1841.0939, 765.9989
31, 36, 1563.4055, 384.2177, 1736.3318, 776.6174, 1563.4055, 384.2177, 1736.3318, 776.6174, 1563.4054, 384.2177, 1736.3317, 776.6174
