2, 0, 1689.0000, 385.0000, 1835.6201, 717.7100, 1689.0000, 385.0000, 1835.6201, 717.7100, 1689.0000, 385.0000, 1835.6201, 717.7100
3, 0, 1665.4240, 416.2400, 1801.3993, 724.7932, 1665.4240, 416.2400, 1801.3993, 724.7932, 1665.4238, 416.2402, 1801.3992, 724.7934
4, 0, 1663.7943, 377.3354, 1821.9796, 736.2852, 1663.7943, 377.3354, 1821.9796, 736.2852, 1663.7942, 377.3354, 1821.9795, 736.2852
5, 0, 1645.3788, 391.7812, 1805.6964, 755.5681, 1645.3788, 391.7812, 1805.6964, 755.5681, 1645.3785, 391.7813, 1805.6962, 755.5681
6, 0, 1661.0155, 388.9963, 1808.8385, 724.4323, 1661.0155, 388.9963, 1808.8385, 724.4323, 1661.0155, 388.9963, 1808.8385, 724.4323
7, 0, 1657.8629, 363.8293, 1816.7098, 724.2792, 1674.3046, 380.2711, 1833.1515, 740.7209, 1666.0839, 372.0502, 1824.9308, 732.5001
8, 0, 1666.1774, 367.7324, 1826.2074, 730.8663, 1670.6104, 372.1654, 1830.6404, 735.2993, 1668.3939, 369.9489, 1828.4240, 733.0828
9, 0, 1665.7505, 381.3437, 1813.3716, 716.3211, 1669.9154, 385.5088, 1817.5365, 720.4862, 1667.8329, 383.4262, 1815.4540, 718.4036
10, 0, 1682.2737, 382.0782, 1828.5625, 714.0335, 1688.1490, 387.9537, 1834.4379, 719.9090, 1685.2113, 385.0159, 1831.5001, 716.9713
11, 0, 1685.4769, 380.7368, 1831.8673, 712.9233, 1694.1370, 389.3969, 1840.5273, 721.5834, 1689.8070, 385.0669, 1836.1974, 717.2534
12, 0, 1683.8706, 397.5250, 1830.3933, 730.0126, 1696.6821, 410.3365, 1843.2048, 742.8240, 1690.2765, 403.9307, 1836.7992, 736.4183
13, 0, 1680.3438, 380.6309, 1826.9280, 713.2585, 1699.3021, 399.5896, 1845.8864, 732.2172, 1689.8229, 390.1102, 1836.4071, 722.7378
14, 0, 1657.3147, 358.1546, 1816.3767, 719.0945, 1685.3704, 386.2104, 1844.4324, 747.1504, 1671.3425, 372.1825, 1830.4045, 733.1226
15, 0, 1646.5830, 349.3243, 1806.7908, 712.8629, 1688.1013, 390.8428, 1848.3091, 754.3814, 1667.3422, 370.0836, 1827.5499, 733.6222
16, 0, 1636.2778, 339.5820, 1796.3525, 702.8174, 1697.7185, 401.0231, 1857.7932, 764.2585, 1666.9982, 370.3026, 1827.0729, 733.5380
17, 0, 1621.0197, 338.4178, 1768.5768, 673.2504, 1711.9426, 429.3415, 1859.4998, 764.1741, 1666.4811, 383.8796, 1814.0382, 718.7122
18, 0, 1598.2490, 336.8984, 1744.5017, 668.7723, 1732.8015, 471.4518, 1879.0544, 803.3257, 1665.5253, 404.1751, 1811.7782, 736.0490
19, 0, 1565.8965, 309.6187, 1712.2722, 641.7725, 1765.0139, 508.7376, 1911.3896, 840.8914, 1665.4552, 409.1782, 1811.8309, 741.3320
20, 0, 1498.6317, 229.9983, 1657.6105, 590.7490, 1793.2955, 524.6643, 1952.2743, 885.4150, 1645.9636, 377.3314, 1804.9424, 738.0820
21, 0, 1423.9165, 152.5543, 1584.0935, 516.0228, 1859.9744, 588.6160, 2020.1516, 952.0845, 1641.9456, 370.5851, 1802.1226, 734.0536
22, 0, 1319.1168, 67.6607, 1479.1808, 430.8715, 1964.4170, 712.9653, 2124.4810, 1076.1760, 1641.7670, 390.3134, 1801.8309, 753.5240
23, 0, 1163.8390, -117.9058, 1338.6923, 278.8654, 2118.7861, 837.0502, 2293.6396, 1233.8214, 1641.3125, 359.5724, 1816.1658, 756.3436
24, 0, 957.6316, -336.9559, 1118.9897, 29.1915, 2370.8110, 1076.2357, 2532.1689, 1442.3832, 1664.2205, 369.6404, 1825.5786, 735.7877
25, 0, 623.5712, -675.1896, 783.2441, -312.8671, 2714.8650, 1416.1200, 2874.5378, 1778.4425, 1669.2170, 370.4648, 1828.8899, 732.7874
26, 0, 122.0848, -1176.8235, 281.7472, -814.5250, 3216.8862, 1917.9988, 3376.5488, 2280.2971, 1669.4839, 370.5886, 1829.1462, 732.8871
27, 0, -620.3400, -1913.1321, -445.6466, -1516.7246, 3959.4985, 2666.7437, 4134.1919, 3063.1509, 1669.5789, 376.8036, 1844.2722, 773.2111
