2, 0, 1688.0001, 384.0001, 1834.6202, 716.7101, 1689.9999, 385.9999, 1836.6200, 718.7098
3, 0, 1661.5377, 412.3540, 1797.5131, 720.9072, 1669.3101, 420.1263, 1805.2854, 728.6796
4, 0, 1651.7620, 365.3031, 1809.9473, 724.2529, 1675.8265, 389.3677, 1834.0118, 748.3176
5, 0, 1612.6000, 359.0027, 1772.9176, 722.7894, 1678.1571, 424.5600, 1838.4747, 788.3468
6, 0, 1576.2886, 304.2692, 1724.1116, 639.7052, 1745.7423, 473.7234, 1893.5653, 809.1594
7, 0, 1450.9064, 156.8721, 1609.7533, 517.3220, 1881.2614, 587.2283, 2040.1083, 947.6782
8, 0, 1123.9293, -174.5171, 1283.9594, 188.6168, 2212.8582, 914.4150, 2372.8884, 1277.5488
9, 0, 294.0592, -990.3514, 441.6803, -655.3740, 3041.6064, 1757.2036, 3189.2275, 2092.1812
10, 0, -1779.2845, -3079.4897, -1632.9957, -2747.5347, 5149.7070, 3849.5217, 5295.9961, 4181.4771
11, 0, -7045.9717, -8350.7373, -6899.5811, -8018.5503, 10425.5859, 9120.8701, 10571.9766, 9453.0576
12, 0, -20336.1914, -21622.5996, -20189.6680, -21290.1113, 23716.7422, 22430.4629, 23863.2656, 22762.9512
13, 0, -53847.2266, -55147.1016, -53700.6406, -54814.4766, 57226.8711, 55927.3242, 57373.4570, 56259.9492
14, 0, -138358.8750, -139658.4375, -138199.8125, -139297.5000, 141701.5625, 140402.8125, 141860.6250, 140763.7500
15, 0, -351400.3125, -352698.6562, -351240.1250, -352335.0938, 354735.0312, 353438.7812, 354895.2188, 353802.3438
16, 0, -888545.8750, -889845.1875, -888385.7500, -889481.9375, 891879.8125, 890585.7500, 892039.9375, 890949.0000
17, 0, -2242885.5000, -2244175.0000, -2242738.0000, -2243840.0000, 2246218.5000, 2244942.5000, 2246366.0000, 2245277.5000
18, 0, -5657670.0000, -5658948.5000, -5657524.0000, -5658616.5000, 5661001.5000, 5659756.5000, 5661147.5000, 5660088.5000
19, 0, -14267588.0000, -14268886.0000, -14267442.0000, -14268554.0000, 14270919.0000, 14269705.0000, 14271065.0000, 14270037.0000
20, 0, -35976360.0000, -35977732.0000, -35976200.0000, -35977372.0000, 35979648.0000, 35978488.0000, 35979808.0000, 35978848.0000
21, 0, -90712048.0000, -90713592.0000, -90711888.0000, -90713224.0000, 90715336.0000, 90714328.0000, 90715496.0000, 90714696.0000
22, 0, -228720720.0000, -228722640.0000, -228720560.0000, -228722288.0000, 228724000.0000, 228723440.0000, 228724160.0000, 228723792.0000
23, 0, -576691008.0000, -576693952.0000, -576690880.0000, -576693568.0000, 576694336.0000, 576694720.0000, 576694464.0000, 576695104.0000
24, 0, -1454051328.0000, -1454056704.0000, -1454051072.0000, -1454056448.0000, 1454054528.0000, 1454057600.0000, 1454054784.0000, 1454057856.0000
25, 0, -3666196992.0000, -3666209024.0000, -3666196992.0000, -3666208512.0000, 3666200576.0000, 3666209536.0000, 3666200576.0000, 3666210048.0000
26, 0, -9243825152.0000, -9243852800.0000, -9243825152.0000, -9243852800.0000, 9243828224.0000, 9243853824.0000, 9243828224.0000, 9243853824.0000
27, 0, -23307063296.0000, -23307130880.0000, -23307063296.0000, -23307130880.0000, 23307067392.0000, 23307132928.0000, 23307067392.0000, 23307132928.0000
